"","0.125","0.25","0.5","1","2"
"transcript:EDP48341",0.629385589593406,0.643504677281095,0.0714108373550565,-0.0397552969339777,1.31279974946692
"transcript:EDP48342",-0.00417170679831916,-0.474212430987149,-0.284265729506812,-0.941585326909066,-1.22351817805635
"transcript:EDP48344",-0.00433503226330434,0.292523219239477,-1.28022906116436,-1.67787110966097,-1.1823146835937
"transcript:EDP48346",-0.775761754261587,-1.67438643806204,-2.09335281816316,-3.40164818786907,-3.1722575625495
"transcript:EDP48348",0.722465185004462,0.954508559369493,0.423799342295287,-1.06439846276396,-1.8214774468431
"transcript:EDP48364",-0.16837506223737,0.257526125017211,-0.250579929905246,-1.26702323512224,-1.90005839887958
"transcript:EDP48365",0.183909183696249,0.673903775159812,1.39134560123135,1.87647242238919,2.87502472433882
"transcript:EDP48366",-0.852768764341372,-1.22869362673624,-1.1806839418906,-1.20809031206876,-2.03004026420758
"transcript:EDP48369",-0.0166758845613403,-0.39932398249299,-0.0120665164997814,1.16137357718047,1.75035361338078
"transcript:EDP48372",0.542859490623658,0.375791698347854,1.06352536769438,0.405354344812497,-1.4672421926623
"transcript:EDP48381",0.0451964479554019,-0.0806924059666387,-0.146903201232895,-0.645712802552861,-1.89935547279079
"transcript:EDP48389",-0.139032919128112,-0.504985195666422,-0.562704681822647,-0.0468825492119415,-1.00548992391039
"transcript:EDP48390",0.105295372195977,0.627711981876012,0.73755645696085,1.87286312180412,2.43756361100361
"transcript:EDP48399",-0.523728594651355,-0.0298068026979508,-0.634111453162556,-1.41808031504537,-1.85612918607995
"transcript:EDP48405",-0.572999788770153,-0.995294717696253,-0.411941684096141,-0.210818907671523,-1.86472078750341
"transcript:EDP48407",-0.110470426749128,1.03826799148042,0.0909228507972883,-0.564640570128978,1.00239467067816
"transcript:EDP48409",-0.833465816224158,-1.24625256362106,-0.383951322464628,-0.161367654915234,-0.0345909886170584
"transcript:EDP48412",0.128907302375163,0.189836330973999,-0.615676312234732,-1.65219462522899,-1.87530425708673
"transcript:EDP48413",-1.14445118137996,-0.565292024818124,-0.949013886532487,-1.35750286726404,-1.21291563883054
"transcript:EDP48416",-0.363911416647229,-0.704532442443568,0.122851941490122,1.11279814264311,2.65052879710617
"transcript:EDP48424",-0.282572429696365,0.0534076727879116,0.926671175528791,1.95822975479323,2.64591104854833
"transcript:EDP48425",-0.0914425822451953,0.694336652737753,2.68709035698892,4.30148728252486,4.47698735212473
"transcript:EDP48429",0.556940976669258,0.801041708722326,1.38545284821932,0.959095157564291,0.433180335536906
"transcript:EDP48431",0.256453838501582,0.232460734416102,-0.265177789725801,-1.16740259577594,0.159721318439779
"transcript:EDP48436",-0.454889184499109,-0.571168796280739,-0.0920185177711935,-0.88644284138489,-1.79859566911225
"transcript:EDP48437",0.715423895832685,1.28916381042802,0.514372710196026,-0.0694541463968818,0.0253186846405543
"transcript:EDP48440",-0.296678697799162,-0.272606622992339,0.502968981311552,1.21472529748446,1.38144244778585
"transcript:EDP48444",0.969246090466495,1.20373307811344,0.945412251461787,-0.216723163756185,-2.19627301506312
"transcript:EDP48448",0.0946887916236764,0.205505704995218,0.0515746311513953,-0.616602758420891,-1.25555382064751
"transcript:EDP48450",-0.430064342079814,-1.1448395839112,-0.848787860521284,-1.76655364915537,-2.16229943191691
"transcript:EDP48452",0.89817711620359,0.930407780474502,1.6457141658213,1.53510174406405,1.21884729905394
"transcript:EDP48453",1.41317673713497,1.32616316492239,1.02844862319095,-0.26865595102635,-1.62797664313879
"transcript:EDP48454",1.54970069321469,1.28281038667202,0.667467172629307,-0.675501042487571,-1.95347540257949
"transcript:EDP48455",0.637904521770886,0.894477494892216,1.99487275523896,1.66393983156795,0.979505627748638
"transcript:EDP48457",0.297938651218113,-0.222989584807751,-0.300834468357283,-1.50770446834977,-2.60858696120291
"transcript:EDP48463",1.49131559148583,2.04351651906261,3.72146547174252,3.92491005937642,6.10984762919295
"transcript:EDP48464",0.00311158500332322,0.493723378523658,1.6192092746175,1.71091277532776,1.3480929406797
"transcript:EDP48465",0.585047807756577,1.16474509445763,1.18009619617131,0.939742898602134,0.185377423689491
"transcript:EDP48467",1.10290289119167,0.365455928534771,0.155177837923847,-0.065878808173519,0.307574728902536
"transcript:EDP48470",0.128472665810892,0.285647192853878,0.101870704182595,-0.0754940050724474,1.90209562584837
"transcript:EDP48471",-0.850506594070217,0.902482551340457,1.49585246787323,2.69383373143718,9.85612760674233
"transcript:EDP48473",0.547782096628407,1.68667125701239,2.00076053117078,0.645165626643879,0.725932459970982
"transcript:EDP48475",-0.106055649408602,-0.27275953668068,0.178434150757687,1.22909573923908,0.933510766259525
"transcript:EDP48477",0.428304367264437,0.476371249451315,1.57142918758054,1.70777438067048,1.45076053247601
"transcript:EDP48478",1.01268380536866,1.27964274601833,1.50188881166975,1.3633108660637,0.82177203794067
"transcript:EDP48483",0.467846612899788,0.821115263743409,-0.246282071194463,-1.83483121101211,-1.56348146654706
"transcript:EDP48485",0.990245627119802,1.15747538505852,0.504926569874983,0.31882478875559,0.046506838701986
"transcript:EDP48487",0.434141520392786,-0.585526060460438,-1.18069397542587,-0.217252978795852,0.135121856001927
"transcript:EDP48490",0.266039849535957,0.14681246641771,0.403872551435788,0.592984722892616,1.14661622143817
"transcript:EDP48494",0.0227296831215448,0.894635098696318,1.45760064939256,4.45459280363437,6.79941850435034
"transcript:EDP48495",0.271795391862914,0.0663177094082229,1.1669515074347,2.74924723739988,4.33059250665457
"transcript:EDP48497",-0.474106794993062,-0.474664999144955,-0.242442629188472,-0.0864777368706601,1.61692054369009
"transcript:EDP48499",-0.213347031946963,0.0020414618444647,0.837861958156047,1.12586212255385,2.88412419834398
"transcript:EDP48502",-0.30063834910999,0.344774157945115,0.402724720352543,0.0431388027529139,-1.41179598464717
"transcript:EDP48509",0.226479255623302,0.0326682664991415,1.55710153394931,2.97756997800125,5.40775571372967
"transcript:EDP48510",0.923033158559685,0.931641727084298,1.98722958002087,3.25888537683294,3.26506034935158
"transcript:EDP48516",-0.657814205072459,-0.664456891589812,1.19368737059854,2.17732150147408,-0.104064683213797
"transcript:EDP48518",-3.22622706647417,-2.15855360485558,-2.65621137240784,-2.77060358715742,-3.01513621061141
"transcript:EDP48519",-0.458920706276751,-0.940632204878601,-2.33718150806334,-3.71233821890587,-4.47543636066288
"transcript:EDP48520",-0.58722480129404,-1.06773167907881,-4.70498359282133,-7.38075426776701,-8.26001002272018
"transcript:EDP48521",-0.967849961009153,-1.99133207425605,-5.2107330450976,-6.17480185020318,-7.58150596480482
"transcript:EDP48522",-0.887983400970858,-1.39618700540266,-5.23222119430204,-8.95265386821245,-11.396998621532
"transcript:EDP48523",0.221117121787192,0.214503896592773,-0.277973342957354,-0.618020318907522,-2.01271684048867
"transcript:EDP48528",-0.72953966190649,-0.54778591266672,0.283537820839863,0.340759846820615,1.14936706777616
"transcript:EDP48532",0.39725582407513,0.258991024669103,0.370463851778917,1.02769249597698,1.09256542772712
"transcript:EDP48539",0.597924742523273,0.562639652273316,0.845000274938121,1.75148130048131,1.28633242706082
"transcript:EDP48544",0.124415026863971,-0.348616342169681,0.706907301402625,1.32488226563359,0.318021742410021
"transcript:EDP48549",-0.0212072418833954,-0.0930857128847079,0.47095959854961,1.5073594178327,1.35326329269725
"transcript:EDP48550",0.0728655871963065,0.120608633359875,0.21405515509676,0.67686036032964,1.47258951956573
"transcript:EDP48558",0.0357228576185773,0.176441842131026,-0.465914418055646,0.695633611796633,1.774759207569
"transcript:EDP48560",0.730158930489195,1.20267388064623,1.0334314442853,0.672586123666195,0.422633933465368
"transcript:EDP48563",0.448342424985661,0.789920052571506,1.0698287525779,0.320696819975004,0.275707364919851
"transcript:EDP48569",0.720110173366976,0.715395047250255,1.22038327819869,1.71182587160445,1.65542914252509
"transcript:EDP48570",0.555435919880962,0.458994210894662,-0.116285592254914,-1.14327965541929,-1.34467523926381
"transcript:EDP48571",-0.356739195888504,-0.716492074822142,0.52431697157123,1.26710357311098,0.651161076545632
"transcript:EDP48577",0.720297349210637,0.92645744396866,-0.284881767632376,-1.55007208571077,-1.99254735203888
"transcript:EDP48578",0.598063913733744,0.966499257165025,-0.372687784168445,-1.5524958298431,-2.4752842740332
"transcript:EDP48579",0.769450114700465,0.854698637006971,1.32649330345518,1.6056047730364,2.41348238839331
"transcript:EDP48581",-0.508095506423668,-0.544768859117573,0.327151649246599,0.624753429660434,1.21290529343006
"transcript:EDP48582",-0.08572789642231,-0.0164854828604552,0.823666893744838,1.04461151342536,1.74022383343371
"transcript:EDP48583",0.0988782723166991,0.0244459013558151,0.59727301739359,1.28942405791903,3.12131395575317
"transcript:EDP48587",0.337940307242303,-0.0325105470996069,0.904096681751106,0.518353125899322,3.19778678662184
"transcript:EDP48588",-0.00708403282747568,-0.437938849509941,0.819902569744496,2.13056782605774,1.52680841881734
"transcript:EDP48589",0.155463255292957,0.156670584084948,-0.768818593405641,-1.43706490307301,-1.89472498385211
"transcript:EDP48595",-0.581317717921714,-1.14988656540116,-1.14569360234981,-1.4516808158155,-1.58151442635093
"transcript:EDP48597",-0.581490506809715,-0.661968910536814,-0.115950585513034,0.319688215106391,1.4663657454888
"transcript:EDP48601",0.685133756478874,0.628665104177672,0.777723386675008,1.36266383233013,-0.698737750044155
"transcript:EDP48603",0.117036102884787,0.252494539274036,2.01948458452335,3.00106837531736,2.67495888318215
"transcript:EDP48606",1.42990771272463,1.86896778842646,2.63846318750152,3.17196252883776,4.65890012568821
"transcript:EDP48607",0.766031540728225,1.44791126396893,2.23632522464157,2.12522256204754,2.6006000240676
"transcript:EDP48609",-0.703341612581482,-1.63817346180897,-0.908411740041905,-0.253735802940149,2.24105069979162
"transcript:EDP48613",1.62913486061637,1.89865496723941,1.57504113905541,1.70802042620528,2.80308691997428
"transcript:EDP48620",-0.718238003696034,0.242066404504252,1.70500301356524,1.47244850576718,0.46914640492177
"transcript:EDP48621",0.726700517629537,1.18214924155286,0.25476759528,-0.0552390462522532,-0.763089454106287
"transcript:EDP48634",0.227782350199538,0.164102209943211,-0.929279355380634,-2.07418123501286,-2.63410751090351
"transcript:EDP48643",0.933140735674718,1.17301483467334,1.26058873825686,1.31972185082721,2.31234644647396
"transcript:EDP48649",0.712203699974069,0.415560237538623,1.3984098449102,1.57444116689242,0.98268823034335
"transcript:EDP48652",0.449591016839869,0.753935060662755,1.57376963433218,1.37482704953403,1.58306684525069
"transcript:EDP48653",0.624913767541341,0.973254995175374,0.719725825510165,0.855236840186984,1.23906198356242
"transcript:EDP48655",0.841101808822525,0.470543786213967,3.04333100603928,3.15191573758497,0.433296896056375
"transcript:EDP48657",0.149194452980714,-0.144304057862864,-1.51002493189412,-1.98816324529006,-1.65727621045353
"transcript:EDP48659",0.178538302362317,-0.263271168701507,0.195764212630068,0.180162625485194,2.67364985667838
"transcript:EDP48667",0.177691296627838,0.79781758927679,0.200418987924751,-1.47367606168543,-1.0421040841393
"transcript:EDP48693",0.548543292520174,0.479592632454349,0.934291919912262,1.47786622875375,0.602526441677294
"transcript:EDP48696",-3.54806942787811,-4.03983583469647,-4.13708804615431,-4.7819599700158,-6.5271567174288
"transcript:EDP48698",-2.40835871617852,-2.38995375050515,-2.46390920216251,-3.46670131825083,-5.88752419673554
"transcript:EDP48701",0.288106180437379,0.0833344952338399,-1.03523433887682,-2.72160681307199,-4.22485276672642
"transcript:EDP48704",0.263351683078796,0.249257566132466,1.3016385935834,2.17373286344183,-0.0905845288346706
"transcript:EDP48705",1.56968297901653,2.0481534073737,4.50041188352128,4.92645995480657,4.07529029232846
"transcript:EDP48709",1.18889088782286,1.91904851379665,1.31789237861562,-0.543349961850547,-2.08342838688655
"transcript:EDP48710",1.28035275016343,1.43883148979996,1.55729905996191,1.18898611485132,0.329640504095884
"transcript:EDP48711",1.42047332211062,3.10923444125575,2.80439982276654,-0.566467678779567,-3.57934850920677
"transcript:EDP48727",0.43007902618821,1.09074320027595,0.443258288248116,-0.857537613631372,-1.22430785118076
"transcript:EDP48732",-0.698502199791364,-0.424308455112211,-0.189821103417652,1.29476663135255,3.68110472814606
"transcript:EDP48741",-1.1856458376601,-1.59262748381847,-1.06043119283645,0.241640941504835,2.26209669859324
"transcript:EDP48745",-0.0594502043106348,-0.00872063145712339,-0.102509075669132,-0.538918780948747,-1.55556928943034
"transcript:EDP48752",0.569323451527081,0.670504562175486,-0.121463977375992,-0.68462995659974,-1.66086131997864
"transcript:EDP48754",-0.84474010343377,-0.402207007928004,-0.622085104840733,-1.11626025126562,-1.62209427593808
"transcript:EDP48755",0.745508014005127,1.05668861555515,0.0418553117949243,-0.219049144149373,0.415056227886307
"transcript:EDP48759",0.090748972557977,0.182996494302768,0.801262105488941,1.19436927501886,1.37181209504486
"transcript:EDP48766",0.153220069400243,0.319593415953107,-0.934728726801981,-1.46915117771184,-1.13591153782472
"transcript:EDP48767",-0.369306532340528,-0.485075799107677,-0.372179937489185,-0.179668374461969,1.58308764053814
"transcript:EDP48770",-1.04127918643429,-2.12958911158846,-0.879514946430999,-0.417478714864294,3.03659171375721
"transcript:EDP48775",-0.242023672677721,-0.260051652892212,-0.311500257193457,0.0841514855907019,1.10398825265985
"transcript:EDP48778",-0.662115758763413,-0.198466243521836,-0.667568650311559,-1.40953748565942,-0.905619406326714
"transcript:EDP48779",0.190785492471238,0.345855608299769,-0.350288475368967,-0.991884134232654,-1.09543698721155
"transcript:EDP48788",0.133834510645847,0.731718802619129,1.66949642352621,2.36809467327772,1.5257623287356
"transcript:EDP48796",0.068938824719334,0.526276195845197,0.121845036479007,0.956055788807198,1.99581146247382
"transcript:EDP48804",0.492435307741542,0.660699175235798,0.0302339436911721,0.428061063299152,1.78913484691157
"transcript:EDP48805",-0.000809872349193909,0.120610653445079,0.661468061470164,0.890025610897631,1.14535787416336
"transcript:EDP48806",-0.199382843983982,-0.114644267762638,0.504651767195535,0.81718934654866,1.85746153386349
"transcript:EDP48807",0.161841147091395,0.0617909017870003,0.0745230625289102,0.260368976686431,1.48817271182559
"transcript:EDP48815",0.617914381270423,2.75208707173849,2.74844849959375,1.62581545471731,0.726585068295555
"transcript:EDP48816",-0.237551601432543,0.0989500277362881,-0.0565503168862478,-0.882351788802407,-1.76139478823657
"transcript:EDP48820",0.723440219677817,1.62400841087082,0.430124652004386,-2.61171673105064,-2.76947039302144
"transcript:EDP48821",0.437546424831212,0.893650418487801,0.600895470243663,0.178635339949209,1.66121669010357
"transcript:EDP48822",0.137953557927117,0.135580953447026,0.778721433670615,0.653252910371056,1.11682306613585
"transcript:EDP48836",0.320881676781065,-0.248768245270925,-0.689496616742531,-0.858271236851297,-1.94574395113633
"transcript:EDP48841",0.19998345005852,0.394332466077951,-0.146892172333675,-0.568263594900741,-1.35350050529384
"transcript:EDP48843",-0.0230108083354442,1.04251165531868,0.554551036283462,-1.03191473172689,-0.169529761051784
"transcript:EDP48844",-0.905387257267678,-0.503388718359094,-0.947506018722463,-1.11469847926497,-0.945741738131651
"transcript:EDP48845",-0.196476793141852,-0.372743506496864,-1.98136645788238,-2.62218217496298,-2.54409481671124
"transcript:EDP48863",0.0420056964710748,-0.00320813965378032,-0.446332532320228,-1.09060944534239,-1.39341095129994
"transcript:EDP48867",0.462157214761971,0.651688692411756,1.68586630955434,2.68594532649613,3.4591345113835
"transcript:EDP48868",0.7439242042718,1.02163322152855,1.33227324465977,0.953843849087135,1.03457921456292
"transcript:EDP48872",-0.110024983079231,0.460294401320528,0.875295134237337,1.21349472617627,1.30778444866298
"transcript:EDP48874",-0.445048197559696,-0.403974443339111,-0.396255014485346,-0.801430203382248,-1.0403254175691
"transcript:EDP48875",0.495194399141537,0.49198601939104,-1.23022058758325,-1.58089921296563,-0.924102478797954
"transcript:EDP48877",-1.17513619013383,-0.405281063683018,-1.17540397270647,-1.05668141649365,-0.321662122364104
"transcript:EDP48878",-0.133200894901577,-0.206515583526737,0.0420713203325681,0.954878654787321,1.64397282025547
"transcript:EDP48884",0.272120362907758,1.28870310862247,0.355549024775899,-0.679244418862094,-0.669384233842662
"transcript:EDP48885",0.241900999641998,0.0760797687607034,0.826130368820755,1.42111119261315,0.87172035078356
"transcript:EDP48895",0.156749900000249,0.225704168954392,0.752160155173456,1.15562573134411,1.43430518165608
"transcript:EDP48905",-0.0187531485513007,-0.533558440906885,0.175041032400728,1.0080624870162,1.00640714838273
"transcript:EDP48910",0.233282620392889,0.0946404656746204,0.568490766440954,1.43679630706249,1.93897339510393
"transcript:EDP48911",0.419055554322883,0.50513500384206,0.844156716618244,1.40208538104428,1.35603614240573
"transcript:EDP48912",-0.141658613972852,-0.557183464069446,-0.260267819927411,-0.951504477679409,-1.26416261036371
"transcript:EDP48915",-0.146462703437311,1.04189669365056,-0.167117419045536,-0.693669434269475,0.0131379769109675
"transcript:EDP48927",0.0893144473859027,0.0304091864703476,0.448835867382621,0.596747062586105,1.05720047311724
"transcript:EDP48928",0.0610681686757688,0.021935759563756,0.170459136191802,0.541476737604083,1.10976539210922
"transcript:EDP48946",-0.0802570553827441,-0.00533324947699012,0.840281985159738,1.43483803549783,2.52634297108252
"transcript:EDP48947",-0.000482650768876224,0.554976649588308,1.28285782003831,1.54353950892792,2.89644273650431
"transcript:EDP48948",-1.05311862808667,-0.418170006983905,-3.16854269528131,-3.96722859644959,-4.15461738394564
"transcript:EDP48951",1.7847616466608,2.40147860246608,5.0706917196924,5.20970562321481,4.8919763219852
"transcript:EDP48952",0.413957971928504,0.975122669048983,1.96890417039552,2.18643614787868,2.23349094253599
"transcript:EDP48953",-1.60863763993341,-3.4679535500807,-3.69814133615008,-5.68385675213517,-7.80195124879482
"transcript:EDP48954",0.194852408655952,0.0359467824149202,-0.113108370216153,-0.570793242106199,-1.56643447087815
"transcript:EDP48960",-0.528572606956119,-0.672139738116858,-0.766496396204296,-0.438646656233725,1.39386788487973
"transcript:EDP48961",-0.583731507196565,0.108945370794585,-0.581895102535631,-1.10597531966028,-1.26408101767418
"transcript:EDP48962",0.0840537100305532,-0.252077991459417,-0.581457129854508,-0.559426648574708,-1.21651142177852
"transcript:EDP48963",-0.0463179454257993,-0.377152639916908,-0.63050946553994,-0.758842472074515,-1.40236892528586
"transcript:EDP48964",0.0535536581087366,0.0204115788466488,-0.794247210690101,-1.95617658337449,-3.37455007357329
"transcript:EDP48965",1.04363946462133,1.05588238051605,0.660085575500548,0.555039846252033,0.00918211663379393
"transcript:EDP48990",0.22275794185302,0.63733304788438,-0.360438307436684,-1.62292740422248,-2.00132213413717
"transcript:EDP48991",0.271128082277993,0.0431056025958497,-0.380357484389997,-1.71909211129365,-1.81922777930638
"transcript:EDP48995",0.0596389745041403,-0.358107438601269,-1.47803831564993,-1.06656479475192,-3.09580509848307
"transcript:EDP48996",0.39071554052768,0.332332259128552,0.908240190400733,1.0908323757825,0.937916132032841
"transcript:EDP48997",2.03514322479668,2.81554992685991,3.15918105205018,3.53748497245504,5.10330700235267
"transcript:EDP48998",-0.427243979889999,0.322045074954125,2.39720725890653,3.97429728030203,4.2784427614107
"transcript:EDP48999",1.2558540034396,0.307608128681004,4.83180717779065,6.16626808009285,6.48013037733489
"transcript:EDP49001",0.734954316685113,0.849374479167139,1.55903083370022,1.84809040230583,1.78223940714024
"transcript:EDP49003",0.856127888297316,1.10459146787288,1.78266737384248,1.78028246678325,1.65629940388607
"transcript:EDP49004",0.446573421556687,0.44850187919126,1.19305614584601,1.58541443619863,1.40149475440228
"transcript:EDP49005",0.733659244529861,0.824503706167108,1.05104390102409,0.915074999444732,0.433678119035413
"transcript:EDP49006",0.259511266219765,0.530710696808692,1.46961184318155,1.32906200943683,1.42035534625929
"transcript:EDP49009",-0.0952780396256511,-0.0525588353705995,-0.812523734581047,-1.3887890803475,-1.8269195185425
"transcript:EDP49016",0.479918104196302,0.590702132654884,0.997217642834148,0.761396090761627,1.38397466926714
"transcript:EDP49018",0.522333345086447,0.6380474804873,1.57922230851791,0.971515087121111,0.263892843760598
"transcript:EDP49019",-0.403856375089651,-0.0778063244215459,-1.42297931287679,-2.08188138866684,-2.16157867994451
"transcript:EDP49020",2.18446177651028,2.82970243532075,4.6325295362171,5.33163567233241,5.54397274158969
"transcript:EDP49021",-0.000271469944745221,-0.124676948096518,0.958614178112017,1.50065060994215,2.17538260631363
"transcript:EDP49024",-0.984904231636522,0.189548876780439,-0.959642731603994,-2.30669390401692,-2.05706294935765
"transcript:EDP49028",0.0199199104897624,-0.185305691554849,0.0328005291979348,-0.0784625172643012,-1.61011756485245
"transcript:EDP49029",0.178229727179951,-0.147399234631124,-0.614239171999564,-1.85745032675485,-2.93950515138225
"transcript:EDP49034",-1.43349361156778,0.326532922472561,0.58032549386954,2.21106284612636,6.36454789739567
"transcript:EDP49038",0.372864686834309,0.840206019187875,0.159149203382284,0.757933500019419,1.08244846569746
"transcript:EDP49043",0.711916487417004,1.29987433603189,1.44788677324924,1.64184219943135,1.32941216389844
"transcript:EDP49046",0.0367239542172985,1.63328101629413,2.46603747884789,3.25581264757555,4.22265608780599
"transcript:EDP49053",-0.152116908533168,-0.518862381677044,-0.729642498734654,-0.800279559729032,-2.21414412196458
"transcript:EDP49054",0.211917331224697,0.0911821933647294,0.273282922749896,0.759382602178316,1.34222641665411
"transcript:EDP49057",-0.877842061495797,-0.179323859740059,1.15348242839611,2.73686021894251,5.75168667454093
"transcript:EDP49071",0.806669649153934,1.15225753503744,1.48789831965969,1.41746892282284,1.42660740669739
"transcript:EDP49072",0.424821478560232,1.30379247869268,0.867053624413004,-0.697919836228469,-0.794151759387413
"transcript:EDP49074",0.538720298270858,0.122361812118015,-1.28738265472828,-3.95961745257224,-4.61160806539947
"transcript:EDP49075",0.412497036193058,0.0553204864376936,0.845459633519875,1.00063119248861,0.325369550595067
"transcript:EDP49076",0.51278995088863,0.675398876605415,1.39295360392439,1.92327683248049,1.25602558985939
"transcript:EDP49086",0.927895155818073,1.52266089529509,2.94976613268775,3.54367940324116,3.92162738055047
"transcript:EDP49095",-0.280440105649992,-0.989252864547772,0.37433895292984,1.39493893017871,2.00184681318695
"transcript:EDP49096",-0.226336422028344,-0.790202882818098,0.420697938350609,1.16065233452449,0.999382985913781
"transcript:EDP49099",0.160981836604093,-0.234512419458909,-0.363501046094071,0.0647655924043475,-1.27701017825315
"transcript:EDP49102",-0.308570348483858,0.294305563303665,2.18557680979333,2.74599394226555,1.89917174616604
"transcript:EDP49105",0.0964450703503898,0.444071763876681,1.22588988255783,2.89837860049395,7.21715560211873
"transcript:EDP49107",0.242559831097172,0.113427941523447,-0.54236042157899,-1.07304034215257,-2.02866698680943
"transcript:EDP49112",0.672907005739288,0.717557696632722,0.167593633353912,-0.321497512931383,-1.25880573434572
"transcript:EDP49113",0.574290025597027,0.648760679279066,-0.012701316353465,-0.914479990076288,-1.59894047873847
"transcript:EDP49114",0.681612767517819,0.964257526710698,1.13208694508295,1.39132457269986,1.11286174886411
"transcript:EDP49117",-0.313078439324733,-0.483037058661361,-1.57880293917311,-1.21449480832151,-0.6917824542223
"transcript:EDP49124",1.50139472315577,1.90297209754916,1.32603682794469,0.804394265467214,0.882725990131716
"transcript:EDP49125",0.889639935528667,0.381061482854721,-1.42060180132296,-2.63809977345561,-2.18007196854391
"transcript:EDP49129",-0.335447201826503,0.458202303233776,0.737085013929902,0.973367332652298,1.65155262480052
"transcript:EDP49130",0.059387577409701,-0.0229906021098647,-1.75968036366883,-2.65260400178774,-2.26174567890354
"transcript:EDP49135",0.255821513192606,0.429558744337939,0.494787695224858,1.07005671384156,0.620655423825482
"transcript:EDP49136",-0.572624326645312,0.431583724424504,0.862320033369858,1.76894734104697,1.6210275808692
"transcript:EDP49146",-1.45807338968534,-1.49539216856219,-1.16872043800576,-1.4875581425422,-2.98830597575697
"transcript:EDP49147",-3.79706105910089,-5.10404960500521,-0.723954391148529,0.246346760293512,0.529428906495029
"transcript:EDP49150",0.548382086393183,0.74109447872965,1.16856003579085,1.93580383546639,1.47999406643085
"transcript:EDP49151",0.371901193568992,4.5234920315232,8.12778956737815,9.67191429422866,7.75032204048412
"transcript:EDP49152",1.03734694150058,4.3053039756585,8.06926196344828,8.48389401115356,5.65268968382604
"transcript:EDP49153",0.33055782686792,4.18967950563376,7.62859745287587,8.72157846821447,6.71306383927936
"transcript:EDP49154",1.02677897161633,4.92550231208115,8.45881150385923,9.0639835871153,6.76782064532028
"transcript:EDP49155",1.25937604145874,3.45884600473686,6.76790006005136,8.10536176112221,5.63093573103199
"transcript:EDP49156",1.09559106553762,4.46856809978799,8.40253549468945,9.28053546868434,6.6616399153037
"transcript:EDP49157",1.04784076488467,5.23244465691416,9.23908931215834,10.7578691177481,8.02712929541437
"transcript:EDP49158",0.81409296403689,4.74245852601917,8.42434280315335,9.75723350484945,6.98728164729625
"transcript:EDP49159",0.132691096278963,3.69544393434747,7.38915718049482,9.01578999085878,7.10966369911067
"transcript:EDP49160",0.593403971095723,3.46634820957337,6.75849299106444,8.42395692362758,5.96505213058409
"transcript:EDP49161",0.255498123035773,4.49414516545125,7.90452679848118,8.60273363402468,6.43869348369161
"transcript:EDP49162",1.82009180443972,3.56479742044145,5.8489809926436,6.92208256868279,5.89386841987107
"transcript:EDP49164",0.582627602334078,4.15828094174667,6.77707782716345,7.5654862000401,5.36503158507699
"transcript:EDP49165",0.0493563378487347,1.65249148922926,4.70188282610013,6.00239353594671,3.88632516602186
"transcript:EDP49166",1.34072066765542,5.58546376881449,8.91096926859765,9.71674457127288,7.71343822684292
"transcript:EDP49167",0.0395413934302143,0.833586009751255,2.62700301167805,3.98442109010321,3.16093995107255
"transcript:EDP49168",0.0503289633956962,0.923166647913497,2.32662489868454,3.16366388552522,2.12611304492773
"transcript:EDP49169",0.403903385377671,4.0888369206477,7.83953858152509,9.61302686023141,7.46946290084433
"transcript:EDP49170",1.7436941651768,4.91234290132864,8.77387219864009,10.2410555425421,8.051090807613
"transcript:EDP49171",0.01612993186808,4.10901797147558,7.63126182284974,8.48640864859858,6.30811881371726
"transcript:EDP49172",1.59781130690925,4.47457724257543,7.77283829748884,9.47121572226134,7.31334447175852
"transcript:EDP49174",-0.177955751165444,-0.477054191565367,0.187989271052565,1.55578166120476,1.21658187052278
"transcript:EDP49180",-0.0617920299817862,-0.257531789010591,-0.340604701506599,-0.910449062317254,-2.94269730184354
"transcript:EDP49181",-0.947053761454283,-1.99597283460552,-3.26664688648236,-4.19221666095586,-4.21184913992199
"transcript:EDP49182",-0.456448039988671,-1.7179951168728,-1.65867324880953,-2.45829317358903,-3.54452889818887
"transcript:EDP49183",-0.907226199885988,-1.79119451508387,-4.00138113241817,-6.26599826510022,-8.78084984285056
"transcript:EDP49184",-0.501566962272309,-0.9605835259538,-1.91868734275846,-3.78811272061332,-5.63652372101251
"transcript:EDP49185",-0.910828571294431,-1.13898743259984,-1.47767986024446,-3.52834177475782,-5.36850300296747
"transcript:EDP49186",-1.04567192697581,-1.15688873176009,-1.43145811376531,-2.86229115688446,-3.4494236334241
"transcript:EDP49187",-0.594740532738929,-0.935421974693697,-1.26538771605189,-2.36201814979458,-2.92836865320063
"transcript:EDP49188",-0.513573868673224,-0.90755988527898,-1.8377034701131,-3.152593654023,-2.9050822410959
"transcript:EDP49189",-1.61364609335853,-1.88007649020558,-1.76216904755875,-2.55973935870969,-3.56722729620779
"transcript:EDP49192",-2.20052133136897,-2.58582038394029,-3.3267853106528,-4.17174571745644,-5.60817670565605
"transcript:EDP49193",-1.81706701470031,-2.43801357786877,-2.83374526028306,-3.68160172095054,-3.70021964044764
"transcript:EDP49196",-0.371565341764336,-0.0151597192201171,0.381118494955806,0.929921641327572,1.74908198318867
"transcript:EDP49209",-0.554092654677928,0.208043015761519,-0.0503879878804195,-1.00350482464725,-0.907850920348841
